"Client_Code","Booking_Date","sunday","monday","wednesday","thursday","friday","saturday","time_booked","cancel_days","NoShow","service_CAL","service_CALC","service_CAS","service_CBAL","service_CCAMO","service_CCO","service_CDPB","service_CFC","service_CHLFH","service_CHLFHC","service_CHLHH","service_CHLHHC","service_CHLPHC","service_CHLPL","service_CMT","service_CON","service_CT","service_CTU","service_FRI","service_MISC","service_SBD","service_SBD5","service_SDUD","service_SHCC","service_SHCM","service_SHCW","service_SMARTBOND","service_SMO","staff_BECKY","staff_HOUSE","staff_JJ","staff_JOANNE","staff_KELLY","staff_SINEAD","Canceled_By_BECKY","Canceled_By_JJ","Canceled_By_JOANNE","Canceled_By_KELLY","Canceled_By_SINEAD","quantity","amount","avg_receipt","avg_quantity","total_cancel12","hclust3","hclust4","Mclust3","Mclust4"
"TAYJ01","2018-08-08",0,0,1,0,0,0,1020,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"miss",4.63472898822964,"miss","3",0,"2","2","2","3"
"TAYJ02","2018-05-12",0,0,0,0,0,1,790,"miss","0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"2",5.49306144334055,"0","0",0,"3","4","3","4"
"TAYJ02","2018-05-12",0,0,0,0,0,1,920,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"2",5.49306144334055,"0","0",0,"2","2","2","3"
"TAYL01","2018-05-08",0,0,0,0,0,0,640,"miss","0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"1",5.08140436498446,"30","1",0,"1","3","3","4"
"TAYL01","2018-06-19",0,0,0,0,0,0,780,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"1",5.08140436498446,"67.2222222222222","1.1",0,"3","4","1","1"
"TAYL01","2018-07-31",0,0,0,0,0,0,730,"miss","0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"miss",4.18965474202643,"174.933333333333","3",0,"3","4","3","4"
"TAYL02","2018-06-12",0,0,0,0,0,0,960,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",4.4188406077966,"0","0",0,"2","2","2","3"
"TAYN01","2018-07-04",0,0,1,0,0,0,720,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",4.4188406077966,"0","0",0,"1","3","2","3"
"TAYN01","2018-08-09",0,0,0,1,0,0,690,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"miss",4.63472898822964,"30","1",0,"1","3","2","3"
"TAYR01","2018-05-10",0,0,0,1,0,0,900,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",3.71357206670431,"67.2222222222222","1.1",0.693147180559945,"3","4","2","3"
"TAYR01","2018-06-15",0,0,0,0,1,0,600,"0","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"miss",4.83230575857184,"174.933333333333","3",0.693147180559945,"1","3","1","1"
"TAYT01","2018-05-10",0,0,0,1,0,0,900,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"1",3.58351893845611,"0","0",0,"2","2","2","2"
"TERJ01","2018-07-06",0,0,0,0,1,0,1110,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"1",3.58351893845611,"0","0",0,"2","2","2","2"
"THIA01","2018-07-27",0,0,0,0,1,0,1080,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"1",4.02535169073515,"30","1",0,"2","2","2","2"
"THOA01","2018-05-29",0,0,0,0,0,0,1080,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"1",4.02535169073515,"67.2222222222222","1.1",0,"2","2","2","2"
"THOD01","2018-03-15",0,0,0,1,0,0,790,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",3.71357206670431,"174.933333333333","3",0.693147180559945,"3","4","2","3"
"THOD01","2018-04-13",0,0,0,0,1,0,780,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",4.11087386417331,"0","0",0.693147180559945,"1","3","2","3"
"THOD01","2018-05-10",0,0,0,1,0,0,960,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",4.11087386417331,"0","0",1.09861228866811,"2","2","2","3"
"THOD01","2018-06-15",0,0,0,0,1,0,670,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"2",4.62888671260541,"30","1",1.38629436111989,"1","3","2","3"
"THOD01","2018-07-06",0,0,0,0,1,0,610,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",4.11087386417331,"67.2222222222222","1.1",1.6094379124341,"1","3","2","3"
"THOD01","2018-07-17",0,0,0,0,0,0,840,"0","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"miss",3.43398720448515,"174.933333333333","3",1.79175946922805,"3","4","3","4"
"THOD01","2018-07-26",0,0,0,1,0,0,890,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",4.11087386417331,"0","0",1.79175946922805,"3","4","2","3"
"THOJ01","2018-05-24",0,0,0,1,0,0,660,"0","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"1",4.26267987704132,"0","0",0.693147180559945,"1","3","1","1"
"THOJ01","2018-05-24",0,0,0,1,0,0,940,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"1",4.26267987704132,"30","1",0.693147180559945,"2","2","2","2"
"THOW01","2018-04-03",0,0,0,0,0,0,540,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",3.49650756146648,"67.2222222222222","1.1",0,"1","1","2","3"
"THOW01","2018-05-11",0,0,0,0,1,0,510,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",4.63472898822964,"174.933333333333","3",0,"1","1","2","3"
"THOW01","2018-07-20",0,0,0,0,1,0,720,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",4.63472898822964,"0","0",0,"1","3","2","3"
"THOW02","2018-04-06",0,0,0,0,1,0,790,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",3.71357206670431,"0","0",0,"3","4","2","3"
"THOW02","2018-06-05",0,0,0,0,0,0,660,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",4.11087386417331,"30","1",0,"1","3","2","3"
"THOW02","2018-07-17",0,0,0,0,0,0,650,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",4.11087386417331,"67.2222222222222","1.1",0,"1","3","2","3"
"TIEM01","2018-06-23",0,0,0,0,0,1,600,"miss","0",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"4",5.32787616878958,"174.933333333333","3",0,"1","3","3","4"
"TIEM01","2018-06-23",0,0,0,0,0,1,740,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"4",5.32787616878958,"0","0",0,"1","3","2","2"
"TIML01","2018-05-11",0,0,0,0,1,0,1070,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",3.49650756146648,"0","0",0,"2","2","2","3"
"TIML01","2018-07-17",0,0,0,0,0,0,720,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",3.58351893845611,"30","1",0,"1","3","2","2"
"TINA01","2018-04-27",0,0,0,0,1,0,990,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"2",4.716711560721,"67.2222222222222","1.1",0,"2","2","2","3"
"TINA01","2018-06-15",0,0,0,0,1,0,840,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",4.63472898822964,"174.933333333333","3",0,"3","4","2","3"
"TINA02","2018-06-15",0,0,0,0,1,0,600,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",4.4188406077966,"0","0",0,"1","1","2","3"
"TINA02","2018-07-03",0,0,0,0,0,0,660,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"1",5.08140436498446,"0","0",0,"1","3","1","1"
"TINT01","2018-04-05",0,0,0,1,0,0,910,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"1",3.43398720448515,"30","1",0,"2","2","2","2"
"TINT02","2018-05-12",0,0,0,0,0,1,800,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",4.4188406077966,"67.2222222222222","1.1",0,"3","4","2","3"
"TN01","2018-07-19",0,0,0,1,0,0,840,"0","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"miss",4.63472898822964,"174.933333333333","3",0.693147180559945,"3","4","1","1"
"TOBJ01","2018-07-14",0,0,0,0,0,1,630,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",4.4188406077966,"0","0",0,"1","3","2","3"
"TOHS01","2018-04-19",0,0,0,1,0,0,1050,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"2",4.81137101657199,"0","0",0,"2","2","2","3"
"TOLM01","2018-07-28",0,0,0,0,0,1,900,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"1",4.02535169073515,"30","1",0,"2","2","2","2"
"TOMA01","2018-07-20",0,0,0,0,1,0,900,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"1",4.02535169073515,"67.2222222222222","1.1",0,"3","4","2","2"
"TOMV01","2018-06-14",0,0,0,1,0,0,1050,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",3.49650756146648,"174.933333333333","3",0,"2","2","2","3"
"TOPS01","2018-04-08",1,0,0,0,0,0,600,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"1",4.11087386417331,"0","0",1.09861228866811,"1","1","1","1"
"TOPS01","2018-06-30",0,0,0,0,0,1,810,"1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"miss",4.02535169073515,"0","0",1.09861228866811,"3","4","2","2"
"TOPS01","2018-07-14",0,0,0,0,0,1,810,"1","1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"1",4.39444915467244,"30","1",1.09861228866811,"3","4","3","4"
"TOPS01","2018-07-14",0,0,0,0,0,1,850,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"1",4.39444915467244,"67.2222222222222","1.1",1.09861228866811,"3","4","2","2"
"TRAJ01","2018-04-11",0,0,1,0,0,0,850,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",3.71357206670431,"174.933333333333","3",0,"3","4","2","3"
"TRAJ01","2018-06-26",0,0,0,0,0,0,960,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",4.11087386417331,"0","0",0,"2","2","2","3"
"TRAS01","2018-06-05",0,0,0,0,0,0,720,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"1",4.87519732320115,"0","0",0,"1","3","3","4"
"TRAS01","2018-07-17",0,0,0,0,0,0,660,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"1",5.01727983681492,"30","1",0,"1","3","3","4"
"TRAS02","2018-06-30",0,0,0,0,0,1,650,"miss","0",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"1",4.18965474202643,"67.2222222222222","1.1",0,"1","3","1","1"
"TRES01","2018-06-19",0,0,0,0,0,0,960,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"1",3.43398720448515,"174.933333333333","3",0,"2","2","2","2"
"TRIL01","2018-06-20",0,0,1,0,0,0,900,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",4.4188406077966,"0","0",0,"2","2","2","3"
"TRUA01","2018-06-06",0,0,1,0,0,0,1080,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",3.71357206670431,"0","0",0.693147180559945,"2","2","2","3"
"TRUA01","2018-07-24",0,0,0,0,0,0,1070,"0","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"1",3.71357206670431,"30","1",0.693147180559945,"2","2","2","2"
"TRUA01","2018-07-24",0,0,0,0,0,0,910,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",3.71357206670431,"67.2222222222222","1.1",0.693147180559945,"3","4","2","3"
"TRUA02","2018-07-24",0,0,0,0,0,0,910,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"1",3.58351893845611,"174.933333333333","3",0,"2","2","2","2"
"TSAR01","2018-05-03",0,0,0,1,0,0,990,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",3.71357206670431,"0","0",0,"2","2","2","3"
"TSAR01","2018-06-14",0,0,0,1,0,0,850,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",4.11087386417331,"0","0",0,"3","4","2","3"
"TSUL01","2018-03-16",0,0,0,0,1,0,990,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",4.4188406077966,"30","1",0,"2","2","2","3"
"TUMM01","2018-05-05",0,0,0,0,0,1,870,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"3",5.37110303627368,"67.2222222222222","1.1",1.09861228866811,"3","4","1","1"
"TUMM01","2018-05-05",0,0,0,0,0,1,940,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"3",5.37110303627368,"174.933333333333","3",1.09861228866811,"2","2","2","3"
"TUMM01","2018-06-16",0,0,0,0,0,1,540,"2","0",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"2",4.83628190695148,"miss","0",1.09861228866811,"1","1","1","1"
"TUMM01","2018-06-16",0,0,0,0,0,1,540,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"2",4.83628190695148,"miss","0",1.09861228866811,"1","1","1","1"
"TUMM01","2018-06-16",0,0,0,0,0,1,610,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"2",4.83628190695148,"miss","1",1.09861228866811,"1","1","2","2"
"TUMM01","2018-08-04",0,0,0,0,0,1,660,"8+","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"miss",4.51085950651685,"67.2222222222222","1.1",1.6094379124341,"1","3","1","1"
"TUMM01","2018-08-04",0,0,0,0,0,1,540,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"miss",4.54116485601218,"174.933333333333","3",1.6094379124341,"1","1","1","1"
"TUMM01","2018-08-04",0,0,0,0,0,1,620,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"miss",4.39444915467244,"0","0",1.6094379124341,"1","3","2","2"
"TURA01","2018-05-05",0,0,0,0,0,1,870,"0","1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"miss",5.42053499927229,"0","0",0.693147180559945,"3","4","3","4"
"TURA01","2018-05-05",0,0,0,0,0,1,780,"miss","0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"miss",5.32787616878958,"30","1",0.693147180559945,"1","3","3","4"
"TYRA01","2018-07-29",1,0,0,0,0,0,1080,"0","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"miss",4.4188406077966,"67.2222222222222","1.1",0.693147180559945,"2","2","1","1"
"TYRA01","2018-07-29",1,0,0,0,0,0,780,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"miss",4.11087386417331,"174.933333333333","3",0.693147180559945,"3","4","1","1"
"TYRK01","2018-05-12",0,0,0,0,0,1,740,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"2",5.25227342804663,"0","0",0,"1","3","1","1"
"TYRK01","2018-05-12",0,0,0,0,0,1,840,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2",5.25227342804663,"0","0",0,"3","4","2","2"
"VALT01","2018-07-05",0,0,0,1,0,0,1140,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"1",3.58351893845611,"30","1",0,"2","2","2","2"
"VANJ01","2018-05-29",0,0,0,0,0,0,1000,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"1",3.43398720448515,"67.2222222222222","1.1",0,"2","2","3","4"
"VARE01","2018-06-21",0,0,0,1,0,0,870,"0","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"miss",5.29229929422247,"174.933333333333","3",0.693147180559945,"3","4","3","4"
"VARE01","2018-07-18",0,0,1,0,0,0,910,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",4.4188406077966,"0","0",0.693147180559945,"2","2","2","3"
"VARL01","2018-06-02",0,0,0,0,0,1,660,"1","1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"2",4.79579054559674,"0","0",0.693147180559945,"1","3","3","4"
"VARL01","2018-06-02",0,0,0,0,0,1,630,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"2",4.79579054559674,"30","1",0.693147180559945,"1","3","1","1"
"VARL01","2018-06-02",0,0,0,0,0,1,710,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"2",4.79579054559674,"67.2222222222222","1.1",0.693147180559945,"1","3","2","2"
"VAUD01","2018-04-11",0,0,1,0,0,0,620,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",3.49650756146648,"174.933333333333","3",0,"1","3","2","3"
"VAUD01","2018-04-19",0,0,0,1,0,0,780,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",4.63472898822964,"0","0",0,"1","3","2","3"
"VELA01","2018-05-23",0,0,1,0,0,0,1050,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"1",4.4188406077966,"0","0",0.693147180559945,"2","2","2","3"
"VELA01","2018-07-04",0,0,1,0,0,0,1020,"0","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"miss",0,"30","1",0.693147180559945,"2","2","1","1"
"VELA01","2018-07-04",0,0,1,0,0,0,830,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"miss",0,"67.2222222222222","1.1",0.693147180559945,"3","4","1","1"
"VERD01","2018-06-06",0,0,1,0,0,0,1050,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"1",3.58351893845611,"174.933333333333","3",0,"2","2","2","2"
"VERD01","2018-06-26",0,0,0,0,0,0,900,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"1",4.02535169073515,"0","0",0,"2","2","2","2"
"VERD01","2018-07-26",0,0,0,1,0,0,1030,"miss","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"1",4.02535169073515,"0","0",0,"2","2","2","2"
