"","Client_Code","Booking_Date","sunday","monday","wednesday","thursday","friday","saturday","time_booked","cancel_days","NoShow","service_CAL","service_CALC","service_CAS","service_CBAL","service_CCAMO","service_CCO","service_CDPB","service_CFC","service_CHLFH","service_CHLFHC","service_CHLHH","service_CHLHHC","service_CHLPHC","service_CHLPL","service_CMT","service_CON","service_CT","service_CTU","service_EXT","service_FF","service_FRI","service_MISC","service_NECK","service_SBD","service_SBD5","service_SDUD","service_SHCC","service_SHCM","service_SHCW","service_SMARTBOND","service_SMO","service_SSUD","staff_BECKY","staff_HOUSE","staff_JJ","staff_JOANNE","staff_KELLY","staff_SINEAD","Canceled_By_BECKY","Canceled_By_HOUSE","Canceled_By_JJ","Canceled_By_JOANNE","Canceled_By_KELLY","Canceled_By_SINEAD","quantity","amount","avg_receipt","avg_quantity","total_cancel12"
"1709","SCHP01",2018-07-10,0,0,0,0,0,0,1120,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2",5.01727983681492,"miss","1.1",0
"1710","SCHP01",2018-08-17,0,0,0,0,1,0,840,"miss",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"miss",5.56452040732269,"174.933333333333","3",0
"1711","SCHP01",2018-08-17,0,0,0,0,1,0,900,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"miss",4.81218435537242,"0","0",0
"1712","SCOJ01",2018-05-05,0,0,0,0,0,1,650,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1",4.11087386417331,"0","0",0
"1713","SCOL01",2018-04-20,0,0,0,0,1,0,660,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1",4.11087386417331,"30","1",0
"1714","SCOL01",2018-06-06,0,0,1,0,0,0,660,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1",4.51085950651685,"67.2222222222222","1.1",0
"1715","SCOL01",2018-07-26,0,0,0,1,0,0,920,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1",4.39444915467244,"174.933333333333","3",0
"1716","SEDD01",2018-04-20,0,0,0,0,1,0,600,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1",4.11087386417331,"0","0",0
"1717","SEEK01",2018-07-29,1,0,0,0,0,0,700,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"miss",3.93182563272433,"0","0",0.693147180559945
"1718","SEEK01",2018-07-29,1,0,0,0,0,0,870,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"miss",3.58351893845611,"30","1",0.693147180559945
"1719","SENM01",2018-04-07,0,0,0,0,0,1,600,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1",4.11087386417331,"67.2222222222222","1.1",0
"1720","SENM01",2018-06-03,1,0,0,0,0,0,960,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1",4.39444915467244,"174.933333333333","3",0
"1721","SENM01",2018-07-20,0,0,0,0,1,0,1030,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1",4.39444915467244,"0","0",0
"1722","SHAA01",2018-04-21,0,0,0,0,0,1,600,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"1",3.58351893845611,"0","0",0
"1723","SHAA01",2018-05-17,0,0,0,1,0,0,1140,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"1",4.02535169073515,"30","1",0
"1724","SHAA01",2018-06-14,0,0,0,1,0,0,480,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1",3.93182563272433,"67.2222222222222","1.1",0
"1725","SHAA01",2018-07-14,0,0,0,0,0,1,590,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1",3.93182563272433,"174.933333333333","3",0
"1726","SHAA01",2018-08-11,0,0,0,0,0,1,600,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"miss",3.43398720448515,"0","0",0
"1727","SHAG01",2018-04-14,0,0,0,0,0,1,750,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1",4.4188406077966,"0","0",0
"1728","SHAI01",2018-05-22,0,0,0,0,0,0,950,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"3",5.52545293913178,"30","1",0
"1729","SHAI01",2018-05-22,0,0,0,0,0,0,1000,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"3",5.52545293913178,"67.2222222222222","1.1",0
"1730","SHAI01",2018-05-22,0,0,0,0,0,0,1080,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"3",5.52545293913178,"174.933333333333","3",0
"1731","SHAL01",2018-05-22,0,0,0,0,0,0,810,"4-7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"miss",4.11087386417331,"0","0",0.693147180559945
"1732","SHAM01",2018-07-06,0,0,0,0,1,0,790,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"1",3.58351893845611,"0","0",0
"1733","SHAP01",2018-05-10,0,0,0,1,0,0,780,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1",4.11087386417331,"30","1",0
"1734","SHAS01",2018-05-09,0,0,1,0,0,0,1040,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1",3.71357206670431,"67.2222222222222","1.1",0
"1735","SHAS01",2018-06-27,0,0,1,0,0,0,1020,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1",4.11087386417331,"174.933333333333","3",0
"1736","SHEK01",2018-05-23,0,0,1,0,0,0,1080,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"1",4.26267987704132,"0","0",0
"1737","SHIG01",2018-04-05,0,0,0,1,0,0,810,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2",5.26269018890489,"0","0",0
"1738","SHIG01",2018-04-05,0,0,0,1,0,0,870,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"2",5.26269018890489,"30","1",0
"1739","SHIG01",2018-04-20,0,0,0,0,1,0,940,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1",0,"miss","1.1",0
"1740","SHIG01",2018-06-13,0,0,1,0,0,0,840,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"2",5.49306144334055,"174.933333333333","3",0
"1741","SHIG01",2018-06-13,0,0,1,0,0,0,910,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2",5.49306144334055,"0","0",0
"1742","SHIL01",2018-05-05,0,0,0,0,0,1,520,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"1",4.26267987704132,"0","0",0
"1743","SHMS01",2018-07-13,0,0,0,0,1,0,640,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"miss",3.97029191355212,"30","1",0.693147180559945
"1744","SIDA01",2018-04-10,0,0,0,0,0,0,980,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1",4.11087386417331,"67.2222222222222","1.1",0
"1745","SIDA01",2018-05-17,0,0,0,1,0,0,600,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1",4.11087386417331,"174.933333333333","3",0
"1746","SIDA01",2018-06-05,0,0,0,0,0,0,650,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1",4.11087386417331,"0","0",0
"1747","SIDA01",2018-06-28,0,0,0,1,0,0,650,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1",4.11087386417331,"0","0",0
"1748","SIDA01",2018-07-19,0,0,0,1,0,0,620,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1",4.11087386417331,"30","1",0
"1749","SIDA01",2018-08-09,0,0,0,1,0,0,620,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"miss",4.4188406077966,"67.2222222222222","1.1",0
"1750","SIDA01",2018-08-30,0,0,0,1,0,0,620,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"miss",4.11087386417331,"174.933333333333","3",0
"1751","SIDA01",2018-09-25,0,0,0,0,0,0,620,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"miss",4.4188406077966,"0","0",0
"1752","SILG01",2018-06-28,0,0,0,1,0,0,900,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1",4.4188406077966,"0","0",0
"1753","SINJ01",2018-05-09,0,0,1,0,0,0,660,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1",4.4188406077966,"30","1",0
"1754","SINJ01",2018-07-19,0,0,0,1,0,0,660,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1",4.63472898822964,"67.2222222222222","1.1",0
"1755","SINM01",2018-04-06,0,0,0,0,1,0,630,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2",5.64261603941871,"174.933333333333","3",0.693147180559945
"1756","SINM01",2018-07-06,0,0,0,0,1,0,1030,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1",4.4188406077966,"miss","0",0.693147180559945
"1757","SINM01",2018-07-12,0,0,0,1,0,0,1070,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"miss",4.63472898822964,"miss","0",1.09861228866811
"1758","SINS01",2018-04-17,0,0,0,0,0,0,1020,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1",0,"30","1",0
"1759","SINS01",2018-06-08,0,0,0,0,1,0,1080,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1",4.11087386417331,"67.2222222222222","1.1",0
"1760","SINS01",2018-07-10,0,0,0,0,0,0,980,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2",4.49758497530815,"174.933333333333","3",0
"1761","SINS02",2018-05-23,0,0,1,0,0,0,720,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"1",3.43398720448515,"0","0",0
"1762","SINS02",2018-07-10,0,0,0,0,0,0,960,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"1",4.02535169073515,"0","0",0
"1763","SINT01",2018-04-07,0,0,0,0,0,1,750,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1",3.43398720448515,"30","1",0
"1764","SINW01",2018-04-07,0,0,0,0,0,1,750,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1",3.49650756146648,"67.2222222222222","1.1",0
"1765","SIRM01",2018-04-13,0,0,0,0,1,0,540,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1",3.43398720448515,"174.933333333333","3",1.09861228866811
"1766","SIRM01",2018-04-27,0,0,0,0,1,0,540,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"1",5.52545293913178,"0","0",1.09861228866811
"1767","SIRM01",2018-05-04,0,0,0,0,1,0,540,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2",0,"0","0",1.6094379124341
"1768","SIRM01",2018-05-11,0,0,0,0,1,0,540,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2",0,"30","1",1.94591014905531
"1769","SIRM01",2018-05-18,0,0,0,0,1,0,540,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1",4.39444915467244,"67.2222222222222","1.1",2.19722457733622
"1770","SIRM01",2018-05-25,0,0,0,0,1,0,540,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2",0,"174.933333333333","3",2.39789527279837
"1771","SIRM01",2018-06-01,0,0,0,0,1,0,540,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2",0,"0","0",2.56494935746154
"1772","SIRM01",2018-06-15,0,0,0,0,1,0,540,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2",0,"0","0",2.70805020110221
"1773","SIRM01",2018-06-22,0,0,0,0,1,0,540,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"1",5.52545293913178,"30","1",2.83321334405622
"1774","SIRM01",2018-06-29,0,0,0,0,1,0,660,"8+",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"2",0,"67.2222222222222","1.1",2.94443897916644
"1775","SIRM01",2018-06-29,0,0,0,0,1,0,540,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2",0,"174.933333333333","3",2.94443897916644
"1776","SIRM01",2018-07-06,0,0,0,0,1,0,540,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2",0,"0","0",3.04452243772342
"1777","SIRM01",2018-07-13,0,0,0,0,1,0,540,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2",0,"0","0",3.13549421592915
"1778","SIRM01",2018-07-20,0,0,0,0,1,0,540,"4-7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"miss",0,"30","1",3.2188758248682
"1779","SIRM01",2018-07-26,0,0,0,1,0,0,600,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2",0,"67.2222222222222","1.1",3.2188758248682
"1780","SIRM01",2018-08-03,0,0,0,0,1,0,540,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"miss",0,"174.933333333333","3",3.29583686600433
"1781","SIRM01",2018-08-10,0,0,0,0,1,0,540,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"miss",0,"0","0",3.29583686600433
"1782","SIRM01",2018-08-17,0,0,0,0,1,0,540,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"miss",0,"0","0",3.29583686600433
"1783","SIRM01",2018-08-24,0,0,0,0,1,0,540,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"miss",0,"30","1",3.29583686600433
"1784","SIRM01",2018-08-31,0,0,0,0,1,0,540,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"miss",0,"67.2222222222222","1.1",3.29583686600433
"1785","SIRM01",2018-09-07,0,0,0,0,1,0,540,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"miss",3.97029191355212,"174.933333333333","3",3.29583686600433
"1786","SIRM01",2018-09-14,0,0,0,0,1,0,540,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"miss",4.26267987704132,"0","0",3.29583686600433
"1787","SIRM01",2018-09-21,0,0,0,0,1,0,540,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"miss",4.26267987704132,"0","0",3.29583686600433
"1788","SIRM01",2018-09-28,0,0,0,0,1,0,540,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"miss",0,"30","1",3.29583686600433
"1789","SITB01",2018-07-12,0,0,0,1,0,0,810,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"2",4.45434729625351,"67.2222222222222","1.1",0
"1790","SITB01",2018-07-12,0,0,0,1,0,0,850,"miss",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"2",4.45434729625351,"174.933333333333","3",0
"1791","SKUD01",2018-04-03,0,0,0,0,0,0,600,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1",5.44241771052179,"0","0",1.38629436111989
"1792","SKUD01",2018-04-14,0,0,0,0,0,1,630,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2",0,"miss","0",1.38629436111989
"1793","SKUD01",2018-04-24,0,0,0,0,0,0,720,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2",0,"30","1",1.94591014905531
"1794","SKUD01",2018-05-03,0,0,0,1,0,0,660,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2",0,"67.2222222222222","1.1",2.30258509299405
"1795","SKUD01",2018-05-12,0,0,0,0,0,1,840,"4-7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"miss",0,"174.933333333333","3",2.56494935746154
"1796","SKUD01",2018-05-18,0,0,0,0,1,0,960,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2",0,"0","0",2.56494935746154
"1797","SKUD01",2018-05-26,0,0,0,0,0,1,750,"8+",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"miss",5.26269018890489,"0","0",2.77258872223978
"1798","SKUD01",2018-06-02,0,0,0,0,0,1,880,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2",0,"30","1",2.77258872223978
"1799","SKUD01",2018-06-30,0,0,0,0,0,1,660,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"1",5.44241771052179,"67.2222222222222","1.1",2.94443897916644
"1800","SKUD01",2018-07-13,0,0,0,0,1,0,960,"miss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2",0,"174.933333333333","3",3.09104245335832
