Variable,Univariable,Lasso,Ridge,ComplementNB,RandomForest,CART,GradientBoost,ADAboost,SVM,Sum
FirstDateInvestedByActivisit_1396,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1397,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1398,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1399,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1400,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1401,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1402,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1403,0,0,0,0,0,0,0,0,0,0
FirstDateInvestedByActivisit_1404,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1405,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1406,0,0,0,1,0,1,0,0,0,2
FirstDateInvestedByActivisit_1407,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1408,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1409,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1410,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1411,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1412,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1413,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1414,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1415,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1416,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1417,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1418,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1419,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1420,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1421,0,0,0,0,0,0,0,0,0,0
FirstDateInvestedByActivisit_1422,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1423,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1424,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1425,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1426,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1427,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1428,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1429,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1430,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1431,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1432,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1433,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1434,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1435,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1436,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1437,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1438,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1439,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1440,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1441,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1442,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1443,0,0,0,0,1,0,0,0,0,1
FirstDateInvestedByActivisit_1444,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1445,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1446,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1447,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1448,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1449,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1450,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1451,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1452,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1453,0,0,1,1,0,1,0,0,0,3
FirstDateInvestedByActivisit_1454,0,0,1,1,0,0,1,0,0,3
FirstDateInvestedByActivisit_1455,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1456,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1457,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1458,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1459,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1460,0,0,1,1,0,0,1,0,0,3
FirstDateInvestedByActivisit_1461,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1462,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1463,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1464,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1465,0,0,0,0,0,0,0,0,0,0
FirstDateInvestedByActivisit_1466,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1467,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1468,0,0,0,0,0,0,0,0,0,0
FirstDateInvestedByActivisit_1469,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1470,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1471,0,0,0,1,0,1,1,1,0,4
FirstDateInvestedByActivisit_1472,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1473,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1474,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1475,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1476,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1477,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1478,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1479,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1480,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1481,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1482,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1483,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1484,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1485,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1486,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1487,0,0,1,0,0,0,0,0,0,1
FirstDateInvestedByActivisit_1488,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1489,0,0,0,0,0,0,0,0,0,0
FirstDateInvestedByActivisit_1490,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1491,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1492,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1493,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1494,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1495,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1496,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1497,0,0,1,1,1,0,1,0,0,4
FirstDateInvestedByActivisit_1498,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1499,0,0,0,0,0,0,0,0,0,0
FirstDateInvestedByActivisit_1500,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1501,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1502,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1503,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1504,0,0,0,0,0,0,0,0,0,0
FirstDateInvestedByActivisit_1505,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1506,0,0,0,0,0,0,0,0,0,0
FirstDateInvestedByActivisit_1507,0,0,1,0,0,0,0,0,0,1
FirstDateInvestedByActivisit_1508,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1509,0,0,1,1,0,0,1,0,0,3
FirstDateInvestedByActivisit_1510,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1511,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1512,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1513,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1514,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1515,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1516,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1517,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1518,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1519,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1520,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1521,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1522,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1523,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1524,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1525,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1526,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1527,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1528,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1529,0,0,1,1,0,1,0,0,0,3
FirstDateInvestedByActivisit_1530,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1531,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1532,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1533,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1534,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1535,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1536,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1537,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1538,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1539,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1540,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1541,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1542,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1543,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1544,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1545,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1546,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1547,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1548,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1549,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1550,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1551,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1552,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1553,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1554,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1555,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1556,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1557,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1558,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1559,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1560,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1561,0,0,1,1,0,1,0,0,0,3
FirstDateInvestedByActivisit_1562,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1563,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1564,0,0,1,1,0,1,0,0,0,3
FirstDateInvestedByActivisit_1565,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1566,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1567,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1568,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1569,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1570,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1571,0,0,0,0,0,0,0,0,0,0
FirstDateInvestedByActivisit_1572,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1573,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1574,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1575,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1576,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1577,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1578,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1579,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1580,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1581,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1582,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1583,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1584,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1585,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1586,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1587,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1588,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1589,0,0,0,0,0,0,0,0,0,0
FirstDateInvestedByActivisit_1590,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1591,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1592,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1593,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1594,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1595,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1596,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1597,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1598,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1599,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1600,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1601,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1602,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1603,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1604,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1605,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1606,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1607,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1608,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1609,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1610,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1611,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1612,0,0,0,0,0,0,0,0,0,0
FirstDateInvestedByActivisit_1613,0,0,1,1,0,1,0,0,0,3
FirstDateInvestedByActivisit_1614,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1615,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1616,0,0,0,0,0,0,0,0,0,0
FirstDateInvestedByActivisit_1617,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1618,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1619,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1620,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1621,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1622,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1623,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1624,0,0,0,0,0,0,0,0,0,0
FirstDateInvestedByActivisit_1625,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1626,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1627,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1628,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1629,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1630,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1631,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1632,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1633,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1634,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1635,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1636,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1637,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1638,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1639,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1640,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1641,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1642,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1643,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1644,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1645,0,0,0,0,0,0,0,0,0,0
FirstDateInvestedByActivisit_1646,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1647,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1648,0,0,1,0,0,0,0,0,0,1
FirstDateInvestedByActivisit_1649,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1650,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1651,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1652,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1653,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1654,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1655,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1656,0,0,0,0,0,0,0,0,0,0
FirstDateInvestedByActivisit_1657,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1658,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1659,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1660,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1661,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1662,0,0,1,1,0,0,1,0,0,3
FirstDateInvestedByActivisit_1663,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1664,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1665,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1666,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1667,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1668,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1669,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1670,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1671,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1672,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1673,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1674,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1675,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1676,0,0,1,1,0,1,0,1,0,4
FirstDateInvestedByActivisit_1677,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1678,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1679,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1680,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1681,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1682,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1683,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1684,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1685,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1686,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1687,0,0,0,0,0,0,0,0,0,0
FirstDateInvestedByActivisit_1688,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1689,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1690,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1691,0,0,1,0,0,0,0,0,0,1
FirstDateInvestedByActivisit_1692,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1693,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1694,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1695,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1696,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1697,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1698,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1699,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1700,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1701,0,0,0,0,0,0,0,0,0,0
FirstDateInvestedByActivisit_1702,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1703,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1704,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1705,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1706,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1707,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1708,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1709,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1710,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1711,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1712,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1713,0,0,0,0,0,0,0,0,0,0
FirstDateInvestedByActivisit_1714,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1715,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1716,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1717,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1718,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1719,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1720,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1721,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1722,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1723,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1724,0,0,1,1,1,0,0,0,0,3
FirstDateInvestedByActivisit_1725,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1726,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1727,0,0,0,0,0,0,0,0,0,0
FirstDateInvestedByActivisit_1728,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1729,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1730,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1731,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1732,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1733,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1734,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1735,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1736,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1737,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1738,0,0,1,1,0,0,1,0,0,3
FirstDateInvestedByActivisit_1739,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1740,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1741,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1742,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1743,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1744,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1745,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1746,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1747,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1748,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1749,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1750,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1751,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1752,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1753,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1754,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1755,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1756,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1757,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1758,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1759,0,0,1,1,0,0,0,0,0,2
FirstDateInvestedByActivisit_1760,0,0,0,1,0,0,0,0,0,1
FirstDateInvestedByActivisit_1761,0,0,0,1,0,0,0,0,0,1
