"Investor.ID","Activist","ActivistHQ","ActivistRegion","Founded","FirstDateInvestedByActivisit","CurrentHolding","StatusCurrent","StatusExisted","DateExited","ExitType","Company","PID","PID_COUNT","CompanyHQ","ConpanyRegion","AH_PricePerShareLocal","Currency","AH_PruchaseValueMnLocal","FR_PriceStart","FR_PriceEnd","PriceChangeSinceExitByCamp","SPChangeSinceExitByCamp","AvgChangeOverPeriodOfInvByAct","AvgReturnAnnualisedByAct","AvgSPReturnByAct","AvgSPReturnAnnualisedByAct","ExcessReturnByAct","LastInv","ReturnByCamp","ReturnAnnualisedByCamp","SPChangeByCamp","SPChangeAnnualisedByCamp","NoOfCamp","PositiveReturnByCamp","ExcessReturnByCamp","HitRatioByAct","NoOfCamp3Y","PositiveReturnByCamp3Y","HitRatioByAct3Y","Industry","Sector","CampByIND","PositiveReturnByIND","HitRatioByIND","CampByIND3Y","PositiveReturnByIND3Y","HitRatioByIND3Y","NoOfInvByIND","AvgChangeOverPeriodOfInvByIND","AvgReturnAnnualisedByIND","AvgSPReturnByIND","AvgSPReturnAnnualisedByIND","MarketCap","MarketCapCategory","CampByMC","PositiveReturnByMC","HitRatioByMC","CampByMC3Y","PositiveReturnByMC3Y","HitRatioByMC3Y","NoOfInvByMC","AvgChangeOverPeriodOfInvByMC","AvgAnnualisedReturnByMC","AvgSPReturnByMC","ConcernedShareholder","Engagement","Occasional","PartialFocus","PrimaryFocus","ActivistAUM","ActivistAUMDate","ThirteenD","LongShort","GainBoardRepresentation","AdoptMajorityVoteStandard","AmendByLaw","AmendListingStatus","BoardIndependence","BusinessFocus","BusinessRestructuring","ChangeBoardComposition","ClosureOfBusinessUnit","Dividends","EliminateStaggeredBoard","EquityIssuance","ExcessCash","FocusOnGrowthStrategies","GeneralCostCutting","LackOfInaccurateInformationFromCompany","OperationalEfficiency","OpposeAcquisitionOfThirdParty","OpposeEquityIssuance","OpposeProxyContest","OpposeSaleOfCompany","PushForAcquisitionOfThirdParty","PushForCompanyDivision","PushForSaleOfCompany","PushForOpposeMergingOfShares","Recapitalization","RedemptionAmendmentOfPoisonPill","REITorMLPConversion","RemovalOfCEOorOtherBoardMember","Remuneration","ReplaceAuditor","ReplaceManagement","RestructureDebt","ReturnCashToShareholders","SellOrRetainAssets","SeparateChairmanAndCEO","ShareRepurchase","SpinOffSaleOfBusinessDivision","SuccessionPlanning","TerminateInvestmentAdvisoryAgreement","UnderLeverage","UseUniversalBallot","AGM","ActivistWithdrewDemands","NA.","AGMResult","MergerCompleted","EGMorSpecialMeeting","ProxyContest","ActivistExitsStock","MergerOrTakeover","MetWithDemandsInFull","PublicDisagreement","NoPublicResponse","CompromiseOrAgreement","ShareholderVote","CompanyHiresFiresResignations","ActivistHiresFiresResignations","EngagedActivistPositively","NewCEOAppointed","CompanyRejectsTakeoverBid","CompanyRejectsSpecialMeeting","MeetingsWithBoardOrManagement","ActivistWritesToRegulator","CommunicationWithShareholders","WentToVote","JobCuts","ExternalAdvice","CEOorChairmanDeparts","ActivistAppealsToRegulatorOrCourts","Lawsuit","CR_Dividends","DividendOrShareRepurchaseChange","CompanyMakesAcquisition","CompanyReleasesFinancials","WelcomedActivist","Bankruptcy","ProxyAccess","ImplementAmendPoisonPill","ActivistWinsBoardSeats","ActivistNominatesBoardMembers","ThankedActivist","ShareholderProposal","TenderOffer","ActivistDropsBelowReportingThreshold","NewMergerAnnounced","ProxyAdvisorVerdict","ActivistStatement","PoisonPillImplemented","LawsuitAgainstActivist","LetterToFellowShareholders","ActivistNomineesAppointedToBoard","SettlementAgreementConcluded","LetterToBoardOrManagement","CompanyRejectsBoardNominations","DelayShareholderMeeting","CloseFund","ClosedAGM","ActivistIssuesPublicLetter","ActivistLetterToRegulatoryBodies","LitigationInitiated","ConsentSolicitationInitiated","SECFiling","SeatsProposed","SeatsGained","SeatsGainedMethod","Ongoing","WithdrewDemands","PartiallySuccessful","Successful","Unsuccessful","CompromiseOrSettlement","Unresolved","Buyer"
6683,"Prescience Point Capital Management","US","NorthAmerica",2009,"2019-02-13","0",1,0,"miss","miss","MiMedx Group, Inc",3174,1,"US","NorthAmerica",NA,"USD",NA,2.81,6.11,NA,NA,3.53979923109978,-26.24,16.56,17.8,NA,"2020-04-15",NA,68.4,25.7,16.58,1,1,91.74,NA,1,1,NA,"Medical Devices","Healthcare",1,1,NA,1,1,1,1469,4.17469491487576,-96.57,39.58,14.38,674,"Nano-Cap",1,1,NA,0,1,NA,7.64108424917491,4.52774903901951,-2.86,4.07838454264337,0,0,0,0,1,63,"2020-03-26",2019-04-02,"Long","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6","miss","Settlement","Yes","No","No","Yes","No","No","No","miss"
7318,"Sachem Head Capital Management","US","NorthAmerica",2012,"2017-05-15","miss",0,1,"2019","Sold Shares","Microsoft Corporation",4,1,"US","NorthAmerica",NA,"USD",NA,68.43,126.02,67.64,20.73,2.17588743994809,23.45,9.48,13.4,-0.67,"2020-06-10",89.77,37.76,23.48,11.12,71,34,66.29,0.478873,27,15,0.555555,"Software - Infrastructure","Technology",19,12,0.63157894,12,9,0.75,2244,4.07090533048834,-3.04,45.99,13.91,NA,"Large-Cap",1,1,NA,-Inf,0,0,7.46049030582534,4.09817056705563,13.97,3.85904408063726,0,0,0,0,1,2883,"2020-03-17",NA,"Long","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"miss","miss","miss","No","No","No","No","No","No","No","miss"
7318,"Sachem Head Capital Management","US","NorthAmerica",2012,"2016-11-15","miss",0,1,"2017","Sold Shares","Bank of America Corporation",28,1,"US","NorthAmerica",NA,"USD",NA,20.16,24.06,21.18,49.08,2.17588743994809,23.45,9.48,13.4,-0.67,"2020-06-10",20.09,44.65,11.31,24.11,71,34,8.78,0.478873,27,15,0.555555,"Banks - Global","Financial Services",4,2,0.5,0,0,0,2045,3.90600493310258,8.37,52.44,14.1,NA,"Mid-Cap",4,2,0.5,-Inf,0,0,7.50604217851812,3.74313086894585,6.29,3.73624002547377,0,0,0,0,1,2883,"2020-03-17",NA,"Long","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"miss","miss","miss","No","No","No","No","No","No","No","miss"
7318,"Sachem Head Capital Management","US","NorthAmerica",2012,"2017-02-15","miss",0,1,"2017","Sold Shares","Bristol-Myers Squibb Company",78,1,"US","NorthAmerica",NA,"USD",NA,55.03,55.1,25.14,49.08,2.17588743994809,23.45,9.48,13.4,-0.67,"2020-06-10",0.84,3.47,2.74,11.74,71,34,-1.9,0.478873,27,15,0.555555,"Drug Manufacturers - Major","Healthcare",18,8,0.44444444,4,2,0.5,1469,4.17469491487576,-96.57,39.58,14.38,NA,"Mid-Cap",4,2,0.5,-Inf,0,0,7.50604217851812,3.74313086894585,6.29,3.73624002547377,0,0,0,0,1,2883,"2020-03-17",NA,"Long","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"miss","miss","miss","No","No","No","No","No","No","No","miss"
7318,"Sachem Head Capital Management","US","NorthAmerica",2012,"2017-11-15","miss",0,1,"2018","Sold Shares","Facebook Inc.",47,1,"US","NorthAmerica",NA,"USD",NA,NA,NA,46.49,24,2.17588743994809,23.45,9.48,13.4,-0.67,"2020-06-10",0.89,1.19,11.49,15.65,71,34,-10.6,0.478873,27,15,0.555555,"Internet Content & Information","Technology",19,12,0.63157894,12,9,0.75,1539,3.54066942694875,13.02,40.48,13.65,NA,"Mid-Cap",4,2,0.5,-Inf,0,0,7.50604217851812,3.74313086894585,6.29,3.73624002547377,0,0,0,0,1,2883,"2020-03-17",NA,"Long","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"miss","miss","miss","No","No","No","No","No","No","No","miss"
7318,"Sachem Head Capital Management","US","NorthAmerica",2012,"2014-05-15","miss",0,1,"2014","Sold Shares","Google",20,1,"US","NorthAmerica",NA,"USD",NA,NA,NA,9.32,2.16,2.17588743994809,23.45,9.48,13.4,-0.67,"2020-06-10",10.29,47.48,5.02,21.43,71,34,5.27,0.478873,27,15,0.555555,"Internet Content & Information","Technology",19,12,0.63157894,12,9,0.75,2244,4.07090533048834,-3.04,45.99,13.91,NA,"Mid-Cap",4,2,0.5,-Inf,0,0,7.50604217851812,3.74313086894585,6.29,3.73624002547377,0,0,0,0,1,2883,"2020-03-17",NA,"Long","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"miss","miss","miss","No","No","No","No","No","No","No","miss"
7318,"Sachem Head Capital Management","US","NorthAmerica",2012,"2018-02-15","miss",0,1,"2018","Sold Shares","PagSeguro Digital Ltd.",42707,1,"Brazil","RestOfTheWorld",NA,"USD",NA,29.08,32.21,18.72,29.54,2.17588743994809,23.45,9.48,13.4,-0.67,"2020-06-10",10.76,52.08,-0.28,-1.16,71,34,11.04,0.478873,27,15,0.555555,"Software - Infrastructure","Technology",19,12,0.63157894,12,9,0.75,1539,3.54066942694875,13.02,40.48,13.65,6159,"Nano-Cap",41,13,0.31707317,2.83321334405622,7,0.411764,7.64108424917491,4.52774903901951,-2.86,4.07838454264337,0,0,0,0,1,2883,"2020-03-17",NA,"Long","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"miss","miss","miss","No","No","No","No","No","No","No","miss"
7318,"Sachem Head Capital Management","US","NorthAmerica",2012,"2018-11-15","miss",0,1,"2019","Sold Shares","Mellanox Technologies, Ltd.",1822,1,"Israel","RestOfTheWorld",NA,"USD",NA,93.67,101.27,23.32,6.17,2.17588743994809,23.45,9.48,13.4,-0.67,"2020-06-10",8.11,36.28,2.19,9,71,34,5.92,0.478873,27,15,0.555555,"Semiconductors","Technology",19,12,0.63157894,12,9,0.75,2244,4.07090533048834,-3.04,45.99,13.91,6822,"Nano-Cap",41,13,0.31707317,2.83321334405622,7,0.411764,7.64108424917491,4.52774903901951,-2.86,4.07838454264337,0,0,0,0,1,2883,"2020-03-17",NA,"Long","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"miss","miss","miss","No","No","No","No","No","No","No","miss"
7318,"Sachem Head Capital Management","US","NorthAmerica",2012,"2016-11-15","miss",0,1,"2017","Sold Shares","Alexion Pharmaceuticals Inc.",292,1,"US","NorthAmerica",NA,"USD",NA,120.36,120.93,-15.75,49.08,2.17588743994809,23.45,9.48,13.4,-0.67,"2020-06-10",0.47,0.96,11.31,24.11,71,34,-10.84,0.478873,27,15,0.555555,"Biotechnology","Healthcare",18,8,0.44444444,4,2,0.5,1469,4.17469491487576,-96.57,39.58,14.38,22329,"Nano-Cap",41,13,0.31707317,2.83321334405622,7,0.411764,7.64108424917491,4.52774903901951,-2.86,4.07838454264337,0,0,0,0,1,2883,"2020-03-17",NA,"Long","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"miss","miss","miss","No","No","No","No","No","No","No","miss"
7318,"Sachem Head Capital Management","US","NorthAmerica",2012,"2019-02-15","miss",0,1,"2020","Sold Shares","Yandex N.V.",505,1,"Russian Federation","RestOfTheWorld",NA,"USD",NA,31.47,45.41,25.52,0.62,2.17588743994809,23.45,9.48,13.4,-0.67,"2020-06-10",44.3,44.3,23.85,23.85,71,34,20.45,0.478873,27,15,0.555555,"Internet Content & Information","Technology",19,12,0.63157894,12,9,0.75,1539,3.54066942694875,13.02,40.48,13.65,18802,"Nano-Cap",41,13,0.31707317,2.83321334405622,7,0.411764,7.64108424917491,4.52774903901951,-2.86,4.07838454264337,0,0,0,0,1,2883,"2020-03-17",NA,"Long","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"miss","miss","miss","No","No","No","No","No","No","No","miss"
7318,"Sachem Head Capital Management","US","NorthAmerica",2012,"2017-05-15","miss",0,1,"2019","Sold Shares","Zayo Group Holdings Inc",32686,1,"US","NorthAmerica",NA,"USD",NA,31.57,32.86,6.48,5.94,2.17588743994809,23.45,9.48,13.4,-0.67,"2020-06-10",4.09,2.02,23.48,11.12,71,34,-19.39,0.478873,27,15,0.555555,"Communication Equipment","Technology",19,12,0.63157894,12,9,0.75,2244,4.07090533048834,-3.04,45.99,13.91,8257,"Nano-Cap",41,13,0.31707317,2.83321334405622,7,0.411764,7.64108424917491,4.52774903901951,-2.86,4.07838454264337,0,0,0,0,1,2883,"2020-03-17",NA,"Long","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"miss","miss","miss","No","No","No","Yes","No","No","No","miss"
7318,"Sachem Head Capital Management","US","NorthAmerica",2012,"2019-10-31","miss",0,1,"2020","Purchased by Private Equity Firm","Instructure Inc",33908,1,"US","NorthAmerica",49,"USD",NA,46.73,49,NA,NA,2.17588743994809,23.45,9.48,13.4,-0.67,"2020-06-10",4.86,12.68,NA,NA,71,34,NA,0.478873,27,15,0.555555,"Software - Application","Technology",19,12,0.63157894,12,9,0.75,2244,4.07090533048834,-3.04,45.99,13.91,1867,"Nano-Cap",41,13,0.31707317,2.83321334405622,7,0.411764,7.64108424917491,4.52774903901951,-2.86,4.07838454264337,0,0,0,0,1,2883,"2020-03-17",NA,"Long","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"miss","miss","miss","No","No","No","Yes","No","No","No","Thoma Bravo"
7318,"Sachem Head Capital Management","US","NorthAmerica",2012,"2015-08-14","miss",0,1,"2016","Sold Shares","Kansas City Southern",499,1,"US","NorthAmerica",NA,"USD",NA,98.58,80.63,139.6,93.96,2.17588743994809,23.45,9.48,13.4,-0.67,"2020-06-10",-17.87,-32.05,-8.33,NA,71,34,-9.54,0.478873,27,15,0.555555,"Railroads","Industrials",8,6,0.75,4,4,1,2244,4.07090533048834,-3.04,45.99,13.91,17406,"Nano-Cap",41,13,0.31707317,2.83321334405622,7,0.411764,7.64108424917491,4.52774903901951,-2.86,4.07838454264337,0,0,0,0,1,2883,"2020-03-17",NA,"Long","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"miss","miss","miss","No","No","No","No","No","No","No","miss"
7318,"Sachem Head Capital Management","US","NorthAmerica",2012,"2015-05-15","miss",0,1,"2016","Sold Shares","PTC Inc.",19131,1,"US","NorthAmerica",NA,"USD",NA,39.4,35.73,140.41,76.98,2.17588743994809,23.45,9.48,13.4,-0.67,"2020-06-10",-9.31,-9.27,-0.5,-0.5,71,34,-8.81,0.478873,27,15,0.555555,"Software - Application","Technology",19,12,0.63157894,12,9,0.75,1539,3.54066942694875,13.02,40.48,13.65,9975,"Nano-Cap",41,13,0.31707317,2.83321334405622,7,0.411764,7.64108424917491,4.52774903901951,-2.86,4.07838454264337,0,0,0,0,1,2883,"2020-03-17",NA,"Long","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"miss","miss","miss","No","No","No","No","No","No","No","miss"
7318,"Sachem Head Capital Management","US","NorthAmerica",2012,"2019-11-15","miss",0,1,"2020","Sold Shares","ForeScout Technologies Inc",42220,1,"US","NorthAmerica",NA,"USD",NA,34.18,33.02,-12.22,0.62,2.17588743994809,23.45,9.48,13.4,-0.67,"2020-06-10",-3.41,-12.85,8.52,NA,71,34,-11.93,0.478873,27,15,0.555555,"Software - Application","Technology",19,12,0.63157894,12,9,0.75,2244,4.07090533048834,-3.04,45.99,13.91,1441,"Nano-Cap",41,13,0.31707317,2.83321334405622,7,0.411764,7.64108424917491,4.52774903901951,-2.86,4.07838454264337,0,0,0,0,1,2883,"2020-03-17",NA,"Long","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"miss","miss","miss","No","No","No","No","No","No","No","miss"
7318,"Sachem Head Capital Management","US","NorthAmerica",2012,"2015-02-13","miss",0,1,"2015","Purchased by Listed Company","Salix Pharmaceuticals, Ltd.",1029,1,"US","NorthAmerica",173,"USD",15800,NA,NA,NA,NA,2.17588743994809,23.45,9.48,13.4,-0.67,"2020-06-10",13.55,NA,NA,NA,71,34,NA,0.478873,27,15,0.555555,"Drug Manufacturers - Specialty & Generic","Healthcare",18,8,0.44444444,4,2,0.5,1469,4.17469491487576,-96.57,39.58,14.38,10093,"Nano-Cap",41,13,0.31707317,2.83321334405622,7,0.411764,7.64108424917491,4.52774903901951,-2.86,4.07838454264337,0,0,0,0,1,2883,"2020-03-17",NA,"Long","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"miss","miss","miss","No","No","No","No","No","No","No","Valeant Pharmaceuticals International"
7318,"Sachem Head Capital Management","US","NorthAmerica",2012,"2015-02-13","miss",0,1,"2015","Sold Shares","Bio-Rad Laboratories Inc.",1203,1,"US","NorthAmerica",NA,"USD",NA,118.36,146.16,NA,76.09,2.17588743994809,23.45,9.48,13.4,-0.67,"2020-06-10",24.06,NA,1.73,7.13,71,34,22.33,0.478873,27,15,0.555555,"Diagnostics & Research","Healthcare",18,8,0.44444444,4,2,0.5,1469,4.17469491487576,-96.57,39.58,14.38,15045,"Nano-Cap",41,13,0.31707317,2.83321334405622,7,0.411764,7.64108424917491,4.52774903901951,-2.86,4.07838454264337,0,0,0,0,1,2883,"2020-03-17",NA,"Long","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"miss","miss","miss","No","No","No","No","No","No","No","miss"
7318,"Sachem Head Capital Management","US","NorthAmerica",2012,"2019-02-15","miss",0,1,"2020","Purchased by Listed Company","WellCare Health Plans Inc.",1286,1,"US","NorthAmerica",NA,"USD",NA,NA,NA,NA,NA,2.17588743994809,23.45,9.48,13.4,-0.67,"2020-06-10",25.35,27.27,22.03,23.67,71,34,3.32,0.478873,27,15,0.555555,"Health Care Plans","Healthcare",18,8,0.44444444,4,2,0.5,1469,4.17469491487576,-96.57,39.58,14.38,14137,"Nano-Cap",41,13,0.31707317,2.83321334405622,7,0.411764,7.64108424917491,4.52774903901951,-2.86,4.07838454264337,0,0,0,0,1,2883,"2020-03-17",NA,"Long","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"miss","miss","miss","No","No","No","No","No","No","No","Centene Corp"
7318,"Sachem Head Capital Management","US","NorthAmerica",2012,"2014-08-15","miss",0,1,"2014","Sold Shares","Allergan Inc (pre-merger)",240,1,"US","NorthAmerica",NA,"USD",NA,NA,NA,20.93,2.42,2.17588743994809,23.45,9.48,13.4,-0.67,"2020-06-10",25.52,NA,4.86,20.98,71,34,20.66,0.478873,27,15,0.555555,"Drug Manufacturers - Specialty & Generic","Healthcare",18,8,0.44444444,4,2,0.5,1469,4.17469491487576,-96.57,39.58,14.38,6600,"Nano-Cap",41,13,0.31707317,2.83321334405622,7,0.411764,7.64108424917491,4.52774903901951,-2.86,4.07838454264337,0,0,0,0,1,2883,"2020-03-17",NA,"Long","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"miss","miss","miss","No","No","No","No","No","No","No","miss"
7318,"Sachem Head Capital Management","US","NorthAmerica",2012,"2016-05-16","miss",0,1,"2016","Merger","Envision Healthcare Holdings, Inc.",26488,1,"US","NorthAmerica",NA,"USD",NA,13.43,17.4,-24.37,64.92,2.17588743994809,23.45,9.48,13.4,-0.67,"2020-06-10",29.56,60.8,7.31,13.81,71,34,22.25,0.478873,27,15,0.555555,"Long-Term Care Facilities","Healthcare",18,8,0.44444444,4,2,0.5,1469,4.17469491487576,-96.57,39.58,14.38,2622,"Nano-Cap",41,13,0.31707317,2.83321334405622,7,0.411764,7.64108424917491,4.52774903901951,-2.86,4.07838454264337,0,0,0,0,1,2883,"2020-03-17",NA,"Long","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"miss","miss","miss","No","No","No","No","No","No","No","miss"
7318,"Sachem Head Capital Management","US","NorthAmerica",2012,"2014-08-15","miss",0,1,"2015","Sold Shares","Mylan NV",433,1,"US","NorthAmerica",NA,"USD",NA,46.45,70.67,-76.85,76.09,2.17588743994809,23.45,9.48,13.4,-0.67,"2020-06-10",52.14,75.25,10.24,13.92,71,34,41.9,0.478873,27,15,0.555555,"Drug Manufacturers - Specialty & Generic","Healthcare",18,8,0.44444444,4,2,0.5,1469,4.17469491487576,-96.57,39.58,14.38,8457,"Nano-Cap",41,13,0.31707317,2.83321334405622,7,0.411764,7.64108424917491,4.52774903901951,-2.86,4.07838454264337,0,0,0,0,1,2883,"2020-03-17",NA,"Long","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"miss","miss","miss","No","No","No","No","No","No","No","miss"
